price,wide_weth_val,wide_usdc_val,base_weth_val,base_usdc_val,limit_weth_val,limit_usdc_val,rebalance_count
2489.29,249.62,237.78,2289.81,2096.54,166.87,1.41,1
2491.58,249.37,238.26,2284.68,2103.77,167.00,1.43,1
2486.65,249.91,237.23,2295.73,2088.18,166.71,1.39,1
2491.38,249.39,238.22,2285.13,2103.14,166.99,1.43,1
2493.84,249.12,238.74,2279.60,2110.93,167.14,1.44,1
2497.88,248.68,239.59,2270.51,2123.70,167.38,1.47,1
2496.92,248.78,239.38,2272.67,2120.66,167.32,1.47,1
2494.39,249.06,238.85,2278.36,2112.66,167.17,1.45,1
2494.18,249.09,238.81,2278.83,2112.00,167.16,1.45,1
2493.32,249.18,238.63,2280.77,2109.28,167.11,1.44,1
2493.02,249.21,238.57,2281.43,2108.35,167.09,1.44,1
2494.33,249.07,238.84,2278.50,2112.46,167.17,1.45,1
2493.83,249.13,238.73,2279.63,2110.88,167.14,1.44,1
2489.61,249.59,237.85,2289.08,2097.57,166.88,1.41,1
2493.79,249.13,238.73,2279.71,2110.76,167.13,1.44,1
2492.22,249.30,238.40,2283.23,2105.81,167.04,1.43,1
2497.39,248.73,239.48,2271.63,2122.13,167.35,1.47,1
2498.45,248.62,239.70,2269.24,2125.48,167.41,1.48,1
2507.88,247.57,241.68,2247.99,2155.25,167.98,1.54,1
2507.86,247.58,241.68,2248.05,2155.16,167.98,1.54,1
2506.94,247.68,241.48,2250.11,2152.28,167.92,1.54,1
2506.80,247.69,241.46,2250.42,2151.85,167.91,1.54,1
2506.72,247.70,241.44,2250.61,2151.58,167.91,1.54,1
2504.60,247.94,240.99,2255.38,2144.91,167.78,1.52,1
2499.32,248.52,239.89,2267.28,2128.23,167.47,1.48,1
2497.30,248.74,239.46,2271.83,2121.85,167.34,1.47,1
2502.27,248.19,240.50,2260.65,2137.53,167.64,1.50,1
2499.87,248.46,240.00,2266.03,2129.98,167.50,1.49,1
2500.47,248.39,240.13,2264.69,2131.86,167.53,1.49,1
2497.38,248.73,239.48,2271.65,2122.10,167.35,1.47,1
2498.75,248.58,239.77,2268.56,2126.43,167.43,1.48,1
2495.99,248.89,239.19,2274.77,2117.71,167.27,1.46,1
2497.98,248.67,239.61,2270.30,2123.99,167.39,1.47,1
2498.67,248.59,239.75,2268.75,2126.17,167.43,1.48,1
2500.66,248.37,240.17,2264.26,2132.47,167.55,1.49,1
2501.52,248.28,240.35,2262.32,2135.18,167.60,1.50,1
2505.00,247.89,241.08,2254.48,2146.17,167.81,1.52,1
2506.84,247.69,241.46,2250.34,2151.96,167.92,1.54,1
2505.63,247.82,241.21,2253.07,2148.14,167.84,1.53,1
2507.17,247.65,241.53,2249.60,2153.00,167.94,1.54,1
2507.06,247.67,241.51,2249.85,2152.64,167.93,1.54,1
2509.87,247.35,242.10,2243.50,2161.51,168.10,1.56,1
2511.25,247.20,242.39,2240.39,2165.85,168.18,1.57,1
2507.67,247.60,241.64,2248.48,2154.56,167.97,1.54,1
2508.08,247.55,241.72,2247.54,2155.87,167.99,1.54,1
2508.11,247.55,241.73,2247.49,2155.95,167.99,1.55,1
2505.54,247.83,241.19,2253.27,2147.86,167.84,1.53,1
2502.44,248.18,240.54,2260.25,2138.08,167.65,1.50,1
2503.08,248.11,240.68,2258.82,2140.10,167.69,1.51,1
2502.67,248.15,240.59,2259.75,2138.80,167.67,1.51,1
2503.44,248.07,240.75,2258.01,2141.23,167.71,1.51,1
2503.97,248.01,240.86,2256.81,2142.91,167.74,1.52,1
2504.21,247.98,240.91,2256.28,2143.66,167.76,1.52,1
2507.44,247.62,241.59,2248.98,2153.86,167.95,1.54,1
2508.05,247.56,241.72,2247.61,2155.78,167.99,1.54,1
2509.34,247.41,241.99,2244.69,2159.85,168.07,1.55,1
2509.18,247.43,241.95,2245.06,2159.34,168.06,1.55,1
2509.16,247.43,241.95,2245.10,2159.28,168.06,1.55,1
2507.60,247.61,241.62,2248.62,2154.36,167.96,1.54,1
2505.94,247.79,241.27,2252.37,2149.12,167.86,1.53,1
2506.47,247.73,241.38,2251.18,2150.79,167.89,1.53,1
2507.31,247.64,241.56,2249.28,2153.44,167.94,1.54,1
2507.97,247.56,241.70,2247.80,2155.51,167.98,1.54,1
2509.31,247.42,241.98,2244.77,2159.74,168.06,1.55,1
2513.74,246.93,242.91,2234.77,2173.70,168.33,1.59,1
2514.13,246.88,242.99,2233.89,2174.92,168.35,1.59,1
2516.85,246.58,243.56,2227.75,2183.47,168.51,1.61,1
2513.96,246.90,242.95,2234.26,2174.40,168.34,1.59,1
2513.14,246.99,242.78,2236.12,2171.81,168.29,1.58,1
2512.07,247.11,242.56,2238.54,2168.44,168.23,1.57,1
2511.30,247.20,242.40,2240.28,2166.01,168.18,1.57,1
2510.43,247.29,242.21,2242.25,2163.27,168.13,1.56,1
2511.89,247.13,242.52,2238.95,2167.86,168.22,1.57,1
2512.85,247.02,242.72,2236.77,2170.91,168.28,1.58,1
2515.09,246.78,243.19,2231.71,2177.96,168.41,1.59,1
2516.31,246.64,243.44,2228.96,2181.78,168.48,1.60,1
2517.30,246.53,243.65,2226.73,2184.90,168.54,1.61,1
2517.63,246.49,243.72,2225.98,2185.93,168.56,1.61,1
2516.65,246.60,243.51,2228.20,2182.84,168.50,1.61,1
2514.28,246.87,243.02,2233.55,2175.40,168.36,1.59,1
2516.61,246.61,243.51,2228.28,2182.73,168.50,1.61,1
2515.66,246.71,243.31,2230.43,2179.74,168.44,1.60,1
2515.42,246.74,243.26,2230.98,2178.98,168.43,1.60,1
2511.30,247.20,242.40,2240.27,2166.02,168.18,1.57,1
2511.37,247.19,242.41,2240.12,2166.23,168.19,1.57,1
2511.84,247.14,242.51,2239.06,2167.71,168.22,1.57,1
2511.06,247.22,242.35,2240.82,2165.26,168.17,1.57,1
2511.09,247.22,242.35,2240.76,2165.34,168.17,1.57,1
2511.02,247.23,242.34,2240.91,2165.14,168.17,1.57,1
2509.43,247.40,242.00,2244.51,2160.11,168.07,1.55,1
2510.26,247.31,242.18,2242.62,2162.74,168.12,1.56,1
2507.63,247.60,241.63,2248.56,2154.44,167.96,1.54,1
2507.94,247.57,241.69,2247.85,2155.44,167.98,1.54,1
2507.81,247.58,241.66,2248.17,2155.00,167.97,1.54,1
2506.96,247.68,241.49,2250.07,2152.33,167.92,1.54,1
2505.30,247.86,241.14,2253.81,2147.11,167.82,1.53,1
2507.38,247.63,241.58,2249.13,2153.65,167.95,1.54,1
2509.14,247.44,241.94,2245.16,2159.20,168.05,1.55,1
2510.70,247.26,242.27,2241.63,2164.12,168.15,1.56,1
2515.01,246.78,243.17,2231.91,2177.68,168.40,1.59,1
2513.23,246.98,242.80,2235.91,2172.10,168.30,1.58,1
2510.89,247.24,242.31,2241.21,2164.71,168.16,1.56,1
2507.61,247.60,241.62,2248.60,2154.40,167.96,1.54,1
2508.00,247.56,241.71,2247.72,2155.62,167.99,1.54,1
2508.76,247.48,241.86,2246.01,2158.01,168.03,1.55,1
2510.20,247.32,242.17,2242.76,2162.55,168.12,1.56,1
2510.00,247.34,242.12,2243.21,2161.93,168.11,1.56,1
2510.94,247.24,242.32,2241.10,2164.87,168.16,1.57,1
2514.14,246.88,242.99,2233.88,2174.94,168.35,1.59,1
2514.05,246.89,242.97,2234.08,2174.66,168.35,1.59,1
2514.20,246.87,243.00,2233.74,2175.13,168.36,1.59,1
2511.27,247.20,242.39,2240.35,2165.91,168.18,1.57,1
2511.67,247.16,242.47,2239.45,2167.17,168.20,1.57,1
2511.11,247.22,242.36,2240.70,2165.43,168.17,1.57,1
2509.53,247.39,242.03,2244.28,2160.43,168.08,1.56,1
2509.29,247.42,241.98,2244.80,2159.69,168.06,1.55,1
2513.54,246.95,242.86,2235.23,2173.05,168.32,1.58,1
2519.72,246.26,244.16,2221.25,2192.51,168.69,1.63,1
2522.09,246.00,244.65,2215.89,2199.95,168.83,1.64,1
2522.42,245.96,244.72,2215.14,2200.99,168.85,1.65,1
2520.42,246.18,244.30,2219.67,2194.71,168.73,1.63,1
2521.17,246.10,244.46,2217.97,2197.06,168.77,1.64,1
2524.44,245.74,245.14,2210.56,2207.35,168.98,1.65,1
2528.24,245.31,245.93,2201.95,2219.28,166.95,3.94,1
2528.18,245.32,245.92,2202.08,2219.09,166.99,3.89,1
2527.83,245.36,245.85,2202.89,2217.98,167.22,3.64,1
2526.79,245.48,245.63,2205.25,2214.71,167.89,2.90,1
2527.06,245.44,245.69,2204.63,2215.57,167.71,3.09,1
2524.90,245.69,245.24,2209.52,2208.78,169.01,1.65,1
2527.23,245.43,245.72,2204.25,2216.09,167.61,3.21,1
2530.39,245.07,246.38,2197.08,2226.01,165.56,5.47,1
2525.54,245.61,245.37,2208.08,2210.79,168.70,2.01,1
2525.47,245.62,245.36,2208.24,2210.57,168.74,1.96,1
2526.93,245.46,245.66,2204.92,2215.17,167.80,3.00,1
2527.01,245.45,245.68,2204.75,2215.39,167.75,3.05,1
2535.37,244.52,247.42,2185.76,2241.65,162.32,9.02,1
2535.82,244.47,247.51,2184.75,2243.04,162.04,9.34,1
2536.47,244.39,247.65,2183.27,2245.07,161.62,9.80,1
2535.11,244.55,247.37,2186.36,2240.81,162.50,8.83,1
2532.64,244.82,246.85,2191.97,2233.08,164.10,7.07,1
2533.34,244.74,247.00,2190.38,2235.27,163.64,7.57,1
2531.77,244.92,246.67,2193.94,2230.34,164.66,6.45,1
2533.87,244.69,247.11,2189.18,2236.92,163.30,7.95,1
2535.50,244.50,247.45,2185.46,2242.05,162.24,9.12,1
2532.73,244.81,246.87,2191.77,2233.34,164.04,7.13,1
2531.71,244.93,246.66,2194.07,2230.17,164.70,6.41,1
2533.16,244.76,246.96,2190.78,2234.72,163.76,7.45,1
2533.99,244.67,247.13,2188.90,2237.31,163.22,8.04,1
2537.42,244.29,247.85,2181.10,2248.07,160.99,10.48,1
2537.31,244.30,247.82,2181.36,2247.71,161.07,10.40,1
2539.13,244.10,248.20,2177.23,2253.40,159.89,11.70,1
2539.62,244.04,248.30,2176.10,2254.95,159.57,12.05,1
2537.55,244.27,247.87,2180.81,2248.47,160.91,10.57,1
2537.99,244.22,247.97,2179.81,2249.84,160.63,10.89,1
2537.63,244.26,247.89,2180.63,2248.72,160.86,10.63,1
2539.59,244.05,248.30,2176.17,2254.85,159.59,12.03,1
2540.63,243.93,248.51,2173.82,2258.10,158.92,12.76,1
2539.65,244.04,248.31,2176.03,2255.06,159.55,12.07,1
2543.39,243.62,249.09,2167.53,2266.74,157.12,14.73,1
2542.80,243.69,248.97,2168.86,2264.92,157.50,14.31,1
2542.28,243.74,248.86,2170.05,2263.29,157.84,13.94,1
2543.66,243.59,249.14,2166.91,2267.60,156.94,14.92,1
2537.56,244.27,247.87,2180.80,2248.48,160.91,10.58,1
2537.29,244.30,247.82,2181.41,2247.64,161.08,10.38,1
2538.30,244.19,248.03,2179.11,2250.81,160.43,11.11,1
2539.01,244.11,248.18,2177.48,2253.05,159.96,11.62,1
2539.52,244.05,248.28,2176.32,2254.65,159.63,11.98,1
2539.70,244.03,248.32,2175.92,2255.21,159.51,12.11,1
2535.75,244.48,247.50,2184.91,2242.82,162.08,9.29,1
2535.10,244.55,247.36,2186.39,2240.78,162.50,8.83,1
2536.80,244.36,247.72,2182.52,2246.11,161.40,10.04,1
2538.09,244.21,247.99,2179.59,2250.15,160.56,10.96,1
2542.19,243.75,248.84,2170.25,2263.01,157.90,13.88,1
2542.04,243.77,248.81,2170.60,2262.53,158.00,13.77,1
2541.61,243.82,248.72,2171.57,2261.19,158.27,13.47,1
2542.39,243.73,248.88,2169.80,2263.63,157.77,14.02,1
2542.35,243.74,248.87,2169.89,2263.50,157.79,13.99,1
2543.89,243.56,249.19,2166.39,2268.31,156.80,15.08,1
2543.92,243.56,249.20,2166.31,2268.42,156.77,15.11,1
2537.41,244.29,247.84,2181.13,2248.03,161.00,10.47,1
2536.59,244.38,247.67,2183.00,2245.45,161.54,9.89,1
2535.11,244.55,247.37,2186.36,2240.81,162.50,8.83,1
2529.42,245.18,246.18,2199.27,2222.99,166.18,4.78,1
2524.72,245.71,245.20,2209.93,2208.22,169.00,1.65,1
2525.61,245.61,245.39,2207.91,2211.02,168.65,2.06,1
2527.32,245.42,245.74,2204.04,2216.38,167.55,3.28,1
2519.30,246.31,244.07,2222.21,2191.18,168.66,1.62,1
2517.84,246.47,243.76,2225.50,2186.60,168.57,1.61,1
2517.45,246.51,243.68,2226.38,2185.37,168.55,1.61,1
2520.69,246.15,244.36,2219.07,2195.54,168.74,1.63,1
2520.49,246.18,244.32,2219.50,2194.94,168.73,1.63,1
2515.80,246.70,243.34,2230.13,2180.16,168.45,1.60,1
2510.25,247.31,242.18,2242.65,2162.70,168.12,1.56,1
2508.11,247.55,241.73,2247.48,2155.96,167.99,1.55,1
2510.23,247.31,242.17,2242.69,2162.65,168.12,1.56,1
2515.11,246.77,243.19,2231.67,2178.01,168.41,1.60,1
2516.10,246.66,243.40,2229.44,2181.12,168.47,1.60,1
2519.84,246.25,244.18,2220.98,2192.88,168.69,1.63,1
2512.80,247.03,242.71,2236.90,2170.72,168.27,1.58,1
2515.17,246.77,243.20,2231.55,2178.18,168.41,1.60,1
2517.86,246.47,243.77,2225.46,2186.66,168.58,1.61,1
2519.58,246.28,244.13,2221.57,2192.06,168.68,1.63,1
2521.86,246.02,244.60,2216.41,2199.23,168.81,1.64,1
2516.69,246.60,243.52,2228.10,2182.99,168.51,1.61,1
2512.01,247.12,242.55,2238.67,2168.26,168.23,1.57,1
2508.56,247.50,241.82,2246.47,2157.37,168.02,1.55,1
2508.15,247.54,241.74,2247.38,2156.10,167.99,1.55,1
2513.20,246.99,242.79,2235.99,2172.00,168.30,1.58,1
2516.38,246.63,243.46,2228.80,2182.01,168.49,1.60,1
2517.09,246.55,243.61,2227.19,2184.24,168.53,1.61,1
2516.03,246.67,243.39,2229.59,2180.91,168.47,1.60,1
2520.09,246.22,244.23,2220.41,2193.68,168.71,1.63,1
2516.50,246.62,243.48,2228.52,2182.39,168.49,1.60,1
2519.27,246.31,244.06,2222.27,2191.09,168.66,1.62,1
2519.43,246.29,244.10,2221.91,2191.59,168.67,1.63,1
2517.74,246.48,243.74,2225.74,2186.27,168.57,1.61,1
2517.64,246.49,243.72,2225.95,2185.98,168.56,1.61,1
2523.67,245.82,244.98,2212.32,2204.91,168.93,1.65,1
2522.75,245.93,244.79,2214.40,2202.02,168.87,1.65,1
2522.29,245.98,244.69,2215.44,2200.58,168.84,1.65,1
2523.30,245.86,244.90,2213.16,2203.74,168.91,1.65,1
2523.37,245.86,244.92,2213.00,2203.97,168.91,1.65,1
2529.51,245.17,246.20,2199.07,2223.26,166.12,4.84,1
2531.36,244.97,246.58,2194.87,2229.06,164.93,6.16,1
2531.97,244.90,246.71,2193.49,2230.97,164.53,6.59,1
2529.78,245.14,246.25,2198.47,2224.09,165.95,5.03,1
2531.47,244.95,246.61,2194.62,2229.42,164.85,6.24,1
2531.64,244.93,246.64,2194.24,2229.93,164.75,6.36,1
2530.95,245.01,246.50,2195.80,2227.79,165.19,5.87,1
2530.13,245.10,246.33,2197.67,2225.20,165.73,5.28,1
2529.11,245.22,246.12,2199.97,2222.01,166.38,4.56,1
2529.21,245.21,246.14,2199.75,2222.31,166.32,4.63,1
2531.15,244.99,246.54,2195.36,2228.39,165.07,6.01,1
2533.51,244.73,247.03,2190.00,2235.79,163.54,7.69,1
2532.20,244.87,246.76,2192.97,2231.70,164.38,6.76,1
2534.32,244.63,247.20,2188.15,2238.35,163.01,8.27,1
2534.43,249.95,249.30,2248.60,2244.65,98.56,2.09,2
2534.58,249.93,249.33,2248.27,2245.11,98.56,2.09,2
2535.09,249.87,249.44,2247.09,2246.74,98.58,2.09,2
2538.17,249.53,250.09,2240.03,2256.52,97.45,3.34,2
2543.90,248.88,251.30,2226.84,2274.75,95.29,5.71,2
2549.73,248.22,252.53,2213.44,2293.23,93.10,8.12,2
2548.12,248.40,252.19,2217.15,2288.12,93.70,7.46,2
2549.90,248.20,252.57,2213.04,2293.78,93.03,8.19,2
2544.66,248.79,251.46,2225.10,2277.16,95.01,6.03,2
2539.16,249.41,250.30,2237.75,2259.67,97.08,3.75,2
2538.76,249.46,250.22,2238.67,2258.41,97.23,3.58,2
2537.23,249.63,249.89,2242.19,2253.53,97.80,2.95,2
2541.64,249.13,250.82,2232.04,2267.57,96.14,4.78,2
2540.00,249.32,250.48,2235.81,2262.36,96.76,4.10,2
2537.72,249.58,250.00,2241.07,2255.09,97.62,3.15,2
2540.22,249.29,250.52,2235.32,2263.04,96.68,4.19,2
2541.36,249.17,250.76,2232.70,2266.66,96.25,4.66,2
2541.30,249.17,250.75,2232.84,2266.47,96.27,4.63,2
2538.92,249.44,250.25,2238.31,2258.90,97.17,3.65,2
2535.32,249.85,249.49,2246.57,2247.46,98.52,2.15,2
2531.69,250.26,248.72,2254.91,2235.90,98.46,2.08,2
2533.82,250.02,249.17,2250.01,2242.69,98.53,2.09,2
2535.17,249.86,249.46,2246.90,2247.00,98.58,2.09,2
2531.41,250.29,248.66,2255.55,2235.01,98.45,2.08,2
2534.22,249.97,249.26,2249.09,2243.96,98.55,2.09,2
2534.79,249.91,249.38,2247.78,2245.79,98.57,2.09,2
2535.25,249.86,249.47,2246.74,2247.23,98.55,2.12,2
2536.07,249.76,249.65,2244.84,2249.85,98.24,2.47,2
2533.67,250.03,249.14,2250.35,2242.21,98.53,2.09,2
2533.71,250.03,249.15,2250.27,2242.33,98.53,2.09,2
2532.74,250.14,248.94,2252.49,2239.25,98.49,2.09,2
2529.09,250.55,248.17,2260.86,2227.63,98.38,2.06,2
2530.51,250.39,248.47,2257.60,2232.16,98.42,2.07,2
2527.41,250.74,247.82,2264.71,2222.27,98.33,2.04,2
2525.16,250.99,247.34,2269.86,2215.10,98.26,2.02,2
2525.12,251.00,247.33,2269.95,2214.98,98.26,2.02,2
2527.57,250.72,247.85,2264.35,2222.77,98.33,2.04,2
2525.29,250.98,247.37,2269.55,2215.53,98.27,2.02,2
2525.58,250.94,247.43,2268.89,2216.45,98.27,2.02,2
2525.72,250.93,247.46,2268.58,2216.89,98.28,2.02,2
2525.80,250.92,247.48,2268.39,2217.15,98.28,2.03,2
2522.78,251.26,246.84,2275.30,2207.52,98.19,2.00,2
2521.39,251.41,246.54,2278.49,2203.08,98.15,1.99,2
2521.88,251.36,246.64,2277.37,2204.63,98.16,1.99,2
2523.64,251.16,247.02,2273.34,2210.25,98.22,2.01,2
2523.27,251.20,246.94,2274.18,2209.08,98.20,2.00,2
2522.20,251.32,246.71,2276.63,2205.67,98.17,1.99,2
2521.16,251.44,246.49,2279.01,2202.34,98.14,1.98,2
2521.92,251.35,246.65,2277.26,2204.78,98.16,1.99,2
2521.02,251.46,246.46,2279.32,2201.91,98.14,1.98,2
2521.87,251.36,246.64,2277.39,2204.60,98.16,1.99,2
2515.53,252.07,245.30,2291.87,2184.38,97.97,1.93,2
2508.49,252.86,243.80,2307.93,2161.87,97.76,1.87,2
2505.32,253.21,243.13,2315.14,2151.74,97.67,1.84,2
2507.41,252.98,243.57,2310.40,2158.41,97.73,1.86,2
2508.88,252.81,243.89,2307.03,2163.13,97.77,1.87,2
2513.07,252.35,244.78,2297.48,2176.52,97.90,1.91,2
2512.15,252.45,244.58,2299.58,2173.58,97.87,1.90,2
2515.10,252.12,245.21,2292.86,2182.99,97.96,1.93,2
2513.79,252.27,244.93,2295.84,2178.82,97.92,1.92,2
2513.61,252.29,244.89,2296.25,2178.24,97.92,1.92,2
2511.27,252.55,244.39,2301.59,2170.76,97.85,1.89,2
2511.00,252.58,244.34,2302.22,2169.89,97.84,1.89,2
2513.76,252.27,244.92,2295.92,2178.71,97.92,1.92,2
2515.48,252.08,245.29,2291.99,2184.21,97.97,1.93,2
2512.94,252.36,244.75,2297.79,2176.09,97.90,1.91,2
2512.48,252.41,244.65,2298.84,2174.62,97.88,1.91,2
2513.61,252.29,244.89,2296.25,2178.25,97.92,1.92,2
2515.12,252.12,245.21,2292.82,2183.05,97.96,1.93,2
2513.68,252.28,244.91,2296.09,2178.48,97.92,1.92,2
2513.81,252.26,244.93,2295.79,2178.89,97.92,1.92,2
2513.10,252.34,244.78,2297.43,2176.60,97.90,1.91,2
2512.76,252.38,244.71,2298.19,2175.53,97.89,1.91,2
2510.49,252.64,244.23,2303.38,2168.26,97.82,1.89,2
2512.03,252.46,244.56,2299.85,2173.20,97.87,1.90,2
2511.25,252.55,244.39,2301.63,2170.72,97.85,1.89,2
2511.58,252.51,244.46,2300.89,2171.75,97.85,1.90,2
2512.02,252.46,244.55,2299.88,2173.17,97.87,1.90,2
2508.54,252.85,243.81,2307.82,2162.03,97.76,1.87,2
2510.65,252.62,244.26,2303.00,2168.79,97.83,1.89,2
2510.09,252.68,244.14,2304.29,2166.98,97.81,1.88,2
2507.49,252.97,243.59,2310.20,2158.69,97.73,1.86,2
2505.80,253.16,243.23,2314.05,2153.28,97.68,1.85,2
2506.12,253.12,243.30,2313.33,2154.29,97.69,1.85,2
2507.62,252.96,243.62,2309.91,2159.09,97.74,1.86,2
2507.00,253.03,243.49,2311.33,2157.10,97.72,1.86,2
2506.11,253.12,243.30,2313.35,2154.26,97.69,1.85,2
2515.19,252.11,245.23,2292.66,2183.28,97.96,1.93,2
2516.73,251.94,245.55,2289.13,2188.21,98.01,1.94,2
2517.25,251.88,245.66,2287.93,2189.88,98.02,1.95,2
2513.30,252.32,244.83,2296.96,2177.25,97.91,1.91,2
2514.88,252.14,245.16,2293.37,2182.29,97.95,1.93,2
2514.17,252.22,245.01,2294.97,2180.04,97.93,1.92,2
2509.71,252.72,244.06,2305.15,2165.78,97.80,1.88,2
2506.28,253.11,243.33,2312.96,2154.80,97.70,1.85,2
2504.22,253.33,242.90,2317.65,2148.22,97.63,1.83,2
2511.19,252.56,244.38,2301.76,2170.52,97.84,1.89,2
2510.69,252.61,244.27,2302.91,2168.92,97.83,1.89,2
2511.54,252.52,244.45,2300.98,2171.62,97.85,1.90,2
2511.46,252.53,244.44,2301.16,2171.38,97.85,1.90,2
2515.86,252.04,245.37,2291.13,2185.42,97.98,1.94,2
2517.70,251.83,245.76,2286.92,2191.31,98.04,1.95,2
2517.66,251.83,245.75,2287.01,2191.17,98.04,1.95,2
2518.76,251.71,245.98,2284.49,2194.70,98.07,1.96,2
2519.89,251.58,246.22,2281.91,2198.30,98.10,1.97,2
2525.03,251.01,247.31,2270.16,2214.68,98.26,2.02,2
2522.37,251.30,246.75,2276.24,2206.21,98.18,1.99,2
2518.12,251.78,245.85,2285.95,2192.66,98.05,1.96,2
2517.29,251.87,245.67,2287.86,2189.99,98.03,1.95,2
2515.83,252.04,245.36,2291.19,2185.33,97.98,1.94,2
2514.56,252.18,245.09,2294.08,2181.29,97.94,1.92,2
2515.00,252.13,245.19,2293.08,2182.68,97.96,1.93,2
2517.04,251.90,245.62,2288.43,2189.20,98.02,1.95,2
2516.79,251.93,245.57,2288.99,2188.40,98.01,1.94,2
2516.78,251.93,245.56,2289.01,2188.38,98.01,1.94,2
2520.85,251.47,246.43,2279.71,2201.38,98.13,1.98,2
2522.56,251.28,246.79,2275.81,2206.81,98.18,2.00,2
2520.63,251.50,246.38,2280.22,2200.66,98.13,1.98,2
2520.93,251.47,246.44,2279.53,2201.62,98.13,1.98,2
2525.05,251.00,247.32,2270.12,2214.75,98.26,2.02,2
2526.33,250.86,247.59,2267.19,2218.82,98.30,2.03,2
2526.43,250.85,247.61,2266.95,2219.15,98.30,2.03,2
2526.66,250.82,247.66,2266.43,2219.88,98.31,2.03,2
2533.24,250.08,249.05,2251.34,2240.85,98.51,2.09,2
2533.27,250.08,249.06,2251.27,2240.95,98.51,2.09,2
2532.93,250.12,248.98,2252.06,2239.86,98.50,2.09,2
2533.19,250.09,249.04,2251.46,2240.68,98.51,2.09,2
2533.29,250.08,249.06,2251.23,2241.00,98.51,2.09,2
2532.74,250.14,248.94,2252.50,2239.24,98.49,2.09,2
2532.48,250.17,248.89,2253.10,2238.41,98.48,2.09,2
2531.05,250.33,248.59,2256.35,2233.89,98.44,2.07,2
2527.92,250.68,247.92,2263.54,2223.90,98.34,2.04,2
2527.58,250.72,247.85,2264.31,2222.82,98.33,2.04,2
2528.50,250.62,248.05,2262.22,2225.74,98.36,2.05,2
2528.77,250.58,248.11,2261.58,2226.63,98.37,2.05,2
2527.32,250.75,247.80,2264.91,2221.99,98.33,2.04,2
2526.75,250.81,247.68,2266.22,2220.17,98.31,2.03,2
2527.84,250.69,247.91,2263.72,2223.65,98.34,2.04,2
2527.80,250.69,247.90,2263.80,2223.53,98.34,2.04,2
2528.89,250.57,248.13,2261.30,2227.01,98.37,2.05,2
2529.25,250.53,248.21,2260.49,2228.14,98.38,2.06,2
2530.79,250.36,248.53,2256.96,2233.04,98.43,2.07,2
2531.82,250.24,248.75,2254.60,2236.32,98.46,2.08,2
2534.38,249.95,249.29,2248.72,2244.48,98.55,2.09,2
2537.46,249.61,249.94,2241.66,2254.27,97.72,3.04,2
2537.23,249.63,249.89,2242.17,2253.55,97.80,2.95,2
2534.19,249.97,249.25,2249.16,2243.87,98.55,2.09,2
2532.54,250.16,248.90,2252.94,2238.62,98.48,2.09,2
2526.50,250.84,247.62,2266.79,2219.38,98.30,2.03,2
2528.41,250.63,248.03,2262.42,2225.46,98.36,2.05,2
2527.66,250.71,247.87,2264.14,2223.06,98.34,2.04,2
2527.65,250.71,247.87,2264.16,2223.04,98.34,2.04,2
2526.47,250.84,247.62,2266.87,2219.27,98.30,2.03,2
2526.94,250.79,247.72,2265.78,2220.79,98.31,2.04,2
2529.69,250.48,248.30,2259.47,2229.55,98.40,2.06,2
2531.72,250.25,248.73,2254.82,2236.02,98.46,2.08,2
2531.53,250.27,248.69,2255.25,2235.41,98.45,2.08,2
2530.79,250.36,248.53,2256.97,2233.03,98.43,2.07,2
2530.33,250.41,248.44,2258.01,2231.59,98.42,2.07,2
2528.58,250.61,248.06,2262.02,2226.01,98.36,2.05,2
2529.25,250.53,248.21,2260.50,2228.13,98.38,2.06,2
2532.81,250.13,248.96,2252.33,2239.47,98.49,2.09,2
2532.27,250.19,248.85,2253.56,2237.76,98.47,2.08,2
2528.44,250.62,248.03,2262.34,2225.56,98.36,2.05,2
2521.83,251.37,246.63,2277.48,2204.49,98.16,1.99,2
2523.49,251.18,246.99,2273.68,2209.79,98.21,2.00,2
2522.18,251.33,246.71,2276.67,2205.62,98.17,1.99,2
2520.82,251.48,246.42,2279.79,2201.26,98.13,1.98,2
2524.96,251.01,247.30,2270.32,2214.46,98.26,2.02,2
2525.34,250.97,247.38,2269.44,2215.69,98.27,2.02,2
2529.93,250.45,248.35,2258.92,2230.32,98.40,2.06,2
2530.43,250.40,248.45,2257.80,2231.89,98.42,2.07,2
2528.47,250.62,248.04,2262.27,2225.66,98.36,2.05,2
2524.61,251.05,247.22,2271.12,2213.35,98.25,2.01,2
2522.66,251.27,246.81,2275.58,2207.13,98.19,2.00,2
2522.64,251.27,246.81,2275.61,2207.08,98.19,2.00,2
2523.10,251.22,246.90,2274.56,2208.55,98.20,2.00,2
2522.21,251.32,246.72,2276.60,2205.71,98.17,1.99,2
2522.69,251.27,246.82,2275.51,2207.24,98.19,2.00,2
2529.30,250.53,248.22,2260.38,2228.29,98.39,2.06,2
2524.04,251.12,247.10,2272.41,2211.55,98.23,2.01,2
2530.10,250.44,248.39,2258.55,2230.84,98.41,2.06,2
2528.02,250.67,247.94,2263.32,2224.21,98.35,2.05,2
2530.66,250.37,248.50,2257.27,2232.62,98.43,2.07,2
2535.51,249.83,249.53,2246.14,2248.06,98.45,2.23,2
2537.32,249.62,249.91,2241.98,2253.83,97.77,2.98,2
